SLNo,OFFICE_NAME,LBCode,DISTRICT_NAME,WARD_NO,WARD_NAME_ENG,WARD_NAME_MAL
10268,Mulumthuruthy Grama Panchayat,G070902,Ernakulam,10,Paingarapilly,പൈങ്ങാരപ്പിള്ളി
10269,Mulumthuruthy Grama Panchayat,G070902,Ernakulam,11,Vettikulam,വെട്ടിക്കുളം
10270,Mulumthuruthy Grama Panchayat,G070902,Ernakulam,12,Thuruthikara,തുരുത്തിക്കര
10271,Mulumthuruthy Grama Panchayat,G070902,Ernakulam,13,Kavummugal,കാവുംമുകള്‍
10272,Mulumthuruthy Grama Panchayat,G070902,Ernakulam,14,Railway Station,"റെയില്‍വേസ്റ്റേഷന്‍ 
"
10273,Mulumthuruthy Grama Panchayat,G070902,Ernakulam,15,Perumpilly,പെരുമ്പിള്ളി
10274,Mulumthuruthy Grama Panchayat,G070902,Ernakulam,16,Moolekuriz,മൂലേക്കുരിശ്
10275,Mulumthuruthy Grama Panchayat,G070902,Ernakulam,17,Padathukavu,പാടത്തുകാവ്
10276,Mulumthuruthy Grama Panchayat,G070902,Ernakulam,18,Karavattekurizu,കരവട്ടേക്കുരിശ്
10277,Muvattupuzha Block Panchayat,B071400,Ernakulam,1,Thrikkalathoor,തൃക്കളത്തൂർ
10278,Muvattupuzha Block Panchayat,B071400,Ernakulam,2,Paipra,പായിപ്ര
10279,Muvattupuzha Block Panchayat,B071400,Ernakulam,3,Mulavoor,മുളവൂർ
10280,Muvattupuzha Block Panchayat,B071400,Ernakulam,4,Anchelpetty,അഞ്ചൽപ്പെട്ടി
10281,Muvattupuzha Block Panchayat,B071400,Ernakulam,5,Ayavana,ആയവന
10282,Muvattupuzha Block Panchayat,B071400,Ernakulam,6,Kalloorkkad,കല്ലൂർക്കാട്
10283,Muvattupuzha Block Panchayat,B071400,Ernakulam,7,Manjallor,മഞ്ഞള്ളൂർ
10284,Muvattupuzha Block Panchayat,B071400,Ernakulam,8,Avoly,ആവോലി
10285,Muvattupuzha Block Panchayat,B071400,Ernakulam,9,Adooparambu,അടൂപറമ്പ്
10286,Muvattupuzha Block Panchayat,B071400,Ernakulam,10,Pandappilly,പണ്ടപ്പിള്ളി
10287,Muvattupuzha Block Panchayat,B071400,Ernakulam,11,Arakkuzha,ആരക്കുഴ
10288,Muvattupuzha Block Panchayat,B071400,Ernakulam,12,Marady,മാറാടി
10289,Muvattupuzha Block Panchayat,B071400,Ernakulam,13,Mekkadambu,മേക്കടമ്പ്
10290,Muvattupuzha Block Panchayat,B071400,Ernakulam,14,Valakom,വാളകം
10291,Muvattupuzha Municipality,M070500,Ernakulam,1,Vazhappilly Central,വാഴപ്പള്ളി സെന്‍ട്രല്‍
10292,Muvattupuzha Municipality,M070500,Ernakulam,2,Janasakthi,ജനശക്തി
10293,Muvattupuzha Municipality,M070500,Ernakulam,3,Thrikka,തൃക്കാ
10294,Muvattupuzha Municipality,M070500,Ernakulam,4,Nss School,എൻ എസ് എസ് സ്കൂൾ
10295,Muvattupuzha Municipality,M070500,Ernakulam,5,Moonnukandam,മൂന്നുകണ്ടം
10296,Muvattupuzha Municipality,M070500,Ernakulam,6,Molekkudy,മോളെക്കുടി
10297,Muvattupuzha Municipality,M070500,Ernakulam,7,Ilahiya School,ഇലാഹിയ സ്കൂള്‍
10298,Muvattupuzha Municipality,M070500,Ernakulam,8,Market,മാര്‍ക്കറ്റ്
10299,Muvattupuzha Municipality,M070500,Ernakulam,9,Tharbiyath School,തര്‍ ബിയത് സ്കൂള്‍
10300,Muvattupuzha Municipality,M070500,Ernakulam,10,M.I.E.T School,എം ഐ ഇ റ്റി സ്കൂള്‍
10301,Muvattupuzha Municipality,M070500,Ernakulam,11,Perumattom,പെരുമറ്റം
10302,Muvattupuzha Municipality,M070500,Ernakulam,12,Kizhakkekara,കിഴക്കേക്കര
10303,Muvattupuzha Municipality,M070500,Ernakulam,13,Maniyamkulam,മണിയംകുളം
10304,Muvattupuzha Municipality,M070500,Ernakulam,14,Randarkara,രണ്ടാര്‍ക്കര
10305,Muvattupuzha Municipality,M070500,Ernakulam,15,East High School,ഈസ്റ്റ് ഹൈ സ്കൂള്‍
10306,Muvattupuzha Municipality,M070500,Ernakulam,16,Municipal Park,മുനിസിപ്പല്‍ പാര്‍ക്ക്‌
10307,Muvattupuzha Municipality,M070500,Ernakulam,17,Pandarimala,പണ്ടാരിമല
10308,Muvattupuzha Municipality,M070500,Ernakulam,18,Petta,പേട്ട
10309,Muvattupuzha Municipality,M070500,Ernakulam,19,Taluk Hospital,താലുക്ക് ഹോസ്പിറ്റൽ
10310,Muvattupuzha Municipality,M070500,Ernakulam,20,Municipal Office,മുനിസിപ്പല്‍ ഓഫീസ്
10311,Muvattupuzha Municipality,M070500,Ernakulam,21,Model High School,മോഡല്‍ ഹൈ സ്കൂള്‍
10312,Muvattupuzha Municipality,M070500,Ernakulam,22,Marady U.P School,മാറാടി യു പി സ്കൂള്‍
10313,Muvattupuzha Municipality,M070500,Ernakulam,23,Housing Board,ഹൗസിംഗ് ബോര്‍ഡ്‌
10314,Muvattupuzha Municipality,M070500,Ernakulam,24,S N D P School,എസ് എൻ ഡി പി സ്കൂള്‍
10315,Muvattupuzha Municipality,M070500,Ernakulam,25,Muvattupuzha Club,മുവാറ്റുപുഴ ക്ലബ്‌
10316,Muvattupuzha Municipality,M070500,Ernakulam,26,Sangamam,സംഗമം
10317,Muvattupuzha Municipality,M070500,Ernakulam,27,Municipal Industrial Park,"മുനിസിപ്പല്‍ ഇന്‍ഡസ് ട്രിയല്‍ 
പാര്‍ക്ക്‌"
10318,Muvattupuzha Municipality,M070500,Ernakulam,28,J B School,ജെ ബി സ്കൂള്‍
10319,Muvattupuzha Municipality,M070500,Ernakulam,29,Mini Civil Station,മിനി സിവില്‍ സ്റ്റേഷന്‍
10320,Muvattupuzha Municipality,M070500,Ernakulam,30,Vazhappilly West,വാഴപ്പിള്ളി വെസ്റ്റ്
10321,Nayarambalam Grama Panchayat,G070702,Ernakulam,1,Puthenkadappuram,പുത്തൻകടപ്പുറം
10322,Nayarambalam Grama Panchayat,G070702,Ernakulam,2,Temple West,ടെമ്പിൾ വെസ്റ്റ്
10323,Nayarambalam Grama Panchayat,G070702,Ernakulam,3,Mangalya,മംഗല്ല്യ
10324,Nayarambalam Grama Panchayat,G070702,Ernakulam,4,Thayyezhath,തയ്യേഴത്ത്
10325,Nayarambalam Grama Panchayat,G070702,Ernakulam,5,Vadakke Nedungad,വടക്കേ നെടുങ്ങാട്
10326,Nayarambalam Grama Panchayat,G070702,Ernakulam,6,Nedungad Central,നെടുങ്ങാട് സെൻട്രൽ
10327,Nayarambalam Grama Panchayat,G070702,Ernakulam,7,Thekke Nedungad,തെക്കേ നെടുങ്ങാട്
10328,Nayarambalam Grama Panchayat,G070702,Ernakulam,8,Manattuparamb East,മാനാട്ടുപറമ്പ് ഈസ്റ്റ്
10329,Nayarambalam Grama Panchayat,G070702,Ernakulam,9,Kadekkurissu,കടേക്കുരിശ്ശ്
10330,Nayarambalam Grama Panchayat,G070702,Ernakulam,10,Bhagavathi Temple South,ഭഗവതി ടെമ്പിൾ സൌത്ത്
10331,Nayarambalam Grama Panchayat,G070702,Ernakulam,11,Vadel Church,വാടേൽ ചർച്ച്
10332,Nayarambalam Grama Panchayat,G070702,Ernakulam,12,Vadel East,വാടേൽ ഈസ്റ്റ്
10333,Nayarambalam Grama Panchayat,G070702,Ernakulam,13,Ramankulangara,രാമൻകുളങ്ങര
10334,Nayarambalam Grama Panchayat,G070702,Ernakulam,14,Manattuparamb West,മാനാട്ടുപറമ്പ് വെസ്റ്റ്
10335,Nayarambalam Grama Panchayat,G070702,Ernakulam,15,Kudungasseri,കുടുങ്ങാശ്ശേരി
10336,Nayarambalam Grama Panchayat,G070702,Ernakulam,16,Kochambalam,കൊച്ചമ്പലം
10337,Nayarambalam Grama Panchayat,G070702,Ernakulam,17,Gurumandhiram,ഗുരുമന്ദിരം
10338,Nedumbassery Grama Panchayat,G071303,Ernakulam,1,Mallussery,മള്ളുശ്ശേരി
10339,Nedumbassery Grama Panchayat,G071303,Ernakulam,2,Karakkattukunnu North,കാരയ്ക്കാട്ടുകുന്ന് നോര്‍ത്ത്
10340,Nedumbassery Grama Panchayat,G071303,Ernakulam,3,Mekkad West,മേയ്ക്കാട് വെസ്റ്റ്
10341,Nedumbassery Grama Panchayat,G071303,Ernakulam,4,Mekkad East,മേയ്ക്കാട് ഈസ്റ്റ്
10342,Nedumbassery Grama Panchayat,G071303,Ernakulam,5,Chambannoor,ചമ്പന്നൂർ
10343,Nedumbassery Grama Panchayat,G071303,Ernakulam,6,Cheriya Vappalassery West,ചെറിയവാപ്പാലശ്ശേരി വെസ്റ്റ്
10344,Nedumbassery Grama Panchayat,G071303,Ernakulam,7,Cheriya Vappalassery East,ചെറിയവാപ്പാലശ്ശേരി ഈസ്റ്റ്
10345,Nedumbassery Grama Panchayat,G071303,Ernakulam,8,Cheriya Vappalassery North,ചെറിയവാപ്പാലശ്ശേരി നോർത്ത്
10346,Nedumbassery Grama Panchayat,G071303,Ernakulam,9,Akapparambu Mekkavu,അകപ്പറമ്പ് മേയ്ക്കാവ്
10347,Nedumbassery Grama Panchayat,G071303,Ernakulam,10,Vappalassery,വാപ്പാലശ്ശേരി
10348,Nedumbassery Grama Panchayat,G071303,Ernakulam,11,Airport Ward,എയർപോർട്ട് വാർഡ്
10349,Nedumbassery Grama Panchayat,G071303,Ernakulam,12,Suvarnodhyanam,സുവർണ്ണോദ്യാനം
10350,Nedumbassery Grama Panchayat,G071303,Ernakulam,13,Kariyad,കരിയാട്
10351,Nedumbassery Grama Panchayat,G071303,Ernakulam,14,Thuruthissery,തുരുത്തിശ്ശേരി
10352,Nedumbassery Grama Panchayat,G071303,Ernakulam,15,Kalpaka Nagar,കൽപ്പക നഗർ
10353,Nedumbassery Grama Panchayat,G071303,Ernakulam,16,Nedumbassery,നെടുമ്പാശ്ശേരി
10354,Nedumbassery Grama Panchayat,G071303,Ernakulam,17,Karakkattukunnu South,കാരയ്ക്കാട്ടുകുന്ന് സൗത്ത്
10355,Nedumbassery Grama Panchayat,G071303,Ernakulam,18,Athani Town,അത്താണി ടൗൺ
10356,Nedumbassery Grama Panchayat,G071303,Ernakulam,19,Poickattussery South,പൊയ്ക്കാട്ടുശ്ശേരി സൗത്ത്
10357,Nedumbassery Grama Panchayat,G071303,Ernakulam,20,Poickattussery,പൊയ്ക്കാട്ടുശ്ശേരി
10358,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,1,Pazoormolam,പാഴൂർമോളം
10359,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,2,Erumalappady,ഇരുമലപ്പടി
10360,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,3,Panchayath Ward,പഞ്ചായത്ത് വാർഡ്
10361,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,4,Edanad,ഇടനാട്
10362,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,5,Chiralad,ചിറളാട്
10363,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,6,Thrikkariyoor,തൃക്കാരിയൂർ
10364,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,7,Thrikkariyoor East,തൃക്കാരിയൂർ ഈസ്റ്റ്
10365,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,8,Thankalam,തങ്കളം
10366,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,9,Mavinchuvad,മാവിന്‍ചുവട്
10367,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,10,Elambra,ഇളംബ്ര
10368,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,11,Thattuparamb,തട്ടുപറമ്പ്
10369,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,12,Sadhaam Nagar,സദ്ദാംനഗര്‍
10370,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,13,Chirappady,ചിറപ്പടി
10371,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,14,Nellikkuzhy,നെല്ലിക്കുഴി
10372,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,15,Companippady,കമ്പനിപ്പടി
10373,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,16,Societyppady,സൊസൈറ്റിപ്പടി
10374,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,17,Eramalloor,ഇരമല്ലൂര്‍
10375,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,18,M M Kavala,എം എം കവല
10376,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,19,Kottepeedika,കോട്ടേപീടിക
10377,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,20,Ooramkuzhy,ഊരംകുഴി
10378,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,21,Cheruvattoor Kavala,ചെറുവട്ടൂര്‍ കവല
10379,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,22,Kanjirakkattumolam,കാഞ്ഞിരക്കാട്ട്മോളം
10380,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,23,Poovathur,പൂവത്തൂര്‍
10381,Nellikkuzhi Grama Panchayat,G071102,Ernakulam,24,Kutilinji,കുറ്റിലഞ്ഞി
10382,Njarakkal Grama Panchayat,G070701,Ernakulam,1,Njarakkal North,ഞാറക്കൽ നോർത്ത്
10383,Njarakkal Grama Panchayat,G070701,Ernakulam,2,High School,ഹൈസ്ക്കൂൾ
10384,Njarakkal Grama Panchayat,G070701,Ernakulam,3,Palli,പള്ളി
10385,Njarakkal Grama Panchayat,G070701,Ernakulam,4,Convent,കോൺവെന്‍റ്
10386,Njarakkal Grama Panchayat,G070701,Ernakulam,5,Hospital,ഹോസ്പിറ്റൽ
10387,Njarakkal Grama Panchayat,G070701,Ernakulam,6,Oodarakkal,ഊടാറക്കൽ
10388,Njarakkal Grama Panchayat,G070701,Ernakulam,7,Kallumadam-Valiyavattom,കല്ലുമഠം വലിയവട്ടം
10389,Njarakkal Grama Panchayat,G070701,Ernakulam,8,Manjanakkad,മഞ്ഞനക്കാട്
10390,Njarakkal Grama Panchayat,G070701,Ernakulam,9,Appangad East,അപ്പങ്ങാട് ഈസ്റ്റ്
10391,Njarakkal Grama Panchayat,G070701,Ernakulam,10,Appangad South,അപ്പങ്ങാട് സൌത്ത്
10392,Njarakkal Grama Panchayat,G070701,Ernakulam,11,Perumpilly,പെരുമ്പിള്ളി
10393,Njarakkal Grama Panchayat,G070701,Ernakulam,12,Njarakkal South,ഞാറക്കൽ സൌത്ത്
10394,Njarakkal Grama Panchayat,G070701,Ernakulam,13,Pozheel,പൊഴീൽ
10395,Njarakkal Grama Panchayat,G070701,Ernakulam,14,Police Station,പോലീസ് സ്റ്റേഷന്‍
10396,Njarakkal Grama Panchayat,G070701,Ernakulam,15,Njarakkal Central,ഞാറക്കൽ സെൻട്രൽ
10397,Njarakkal Grama Panchayat,G070701,Ernakulam,16,Panchayat,പഞ്ചായത്ത്
10398,Njarakkal Grama Panchayat,G070701,Ernakulam,17,Arattuvazhi Beach,ആറാട്ടുവഴി ബീച്ച്
10399,North Paravur Municipality,M070600,Ernakulam,1,Mattummal,മാട്ടുമ്മൽ
10400,North Paravur Municipality,M070600,Ernakulam,2,Kurunthotty Parambu,കുറുന്തോട്ടിപ്പറമ്പ്
10401,North Paravur Municipality,M070600,Ernakulam,3,Market,മാർക്കറ്റ്
10402,North Paravur Municipality,M070600,Ernakulam,4,Kannankulangara,കണ്ണൻകുളങ്ങര
10403,North Paravur Municipality,M070600,Ernakulam,5,Townhall,ടൗൺ ഹാൾ
10404,North Paravur Municipality,M070600,Ernakulam,6,Pallamthuruth,പല്ലംതുരുത്ത്
10405,North Paravur Municipality,M070600,Ernakulam,7,Kodathi,കോടതി
10406,North Paravur Municipality,M070600,Ernakulam,8,Bus Stand,ബസ് സ്റ്റാൻഡ്
10407,North Paravur Municipality,M070600,Ernakulam,9,Fire Station,ഫയർ സ്റ്റേഷൻ
10408,North Paravur Municipality,M070600,Ernakulam,10,Vedimara,വെടിമറ
10409,North Paravur Municipality,M070600,Ernakulam,11,Ambedkar Park,അംബേദ്കർ പാർക്ക്
10410,North Paravur Municipality,M070600,Ernakulam,12,Pallithazham,പള്ളിത്താഴം
10411,North Paravur Municipality,M070600,Ernakulam,13,Santhi Nagar,ശാന്തി നഗർ
10412,North Paravur Municipality,M070600,Ernakulam,14,Nanthikulangara,നന്ദികുളങ്ങര
10413,North Paravur Municipality,M070600,Ernakulam,15,Kizhakkepram East,കിഴക്കേപ്രം ഈസ്റ്റ്
10414,North Paravur Municipality,M070600,Ernakulam,16,Vaniyakkadu,വാണിയക്കാട്
10415,North Paravur Municipality,M070600,Ernakulam,17,Vazhikulangara,വഴിക്കുളങ്ങര
10416,North Paravur Municipality,M070600,Ernakulam,18,Kizhakkepram West,കിഴക്കേപ്രം വെസ്റ്റ്
10417,North Paravur Municipality,M070600,Ernakulam,19,Peruvaram,പെരുവാരം
10418,North Paravur Municipality,M070600,Ernakulam,20,Stadium,സ്റ്റേഡിയം
10419,North Paravur Municipality,M070600,Ernakulam,21,Kesari,കേസരി
10420,North Paravur Municipality,M070600,Ernakulam,22,Nanthyattukunnam,നന്ത്യാട്ടുകുന്നം
10421,North Paravur Municipality,M070600,Ernakulam,23,Thonyakavu,തോന്ന്യകാവ്
10422,North Paravur Municipality,M070600,Ernakulam,24,S N V School,എസ് എൻ വി സ്കൂൾ
10423,North Paravur Municipality,M070600,Ernakulam,25,Kannanchira,കണ്ണൻചിറ
10424,North Paravur Municipality,M070600,Ernakulam,26,Kedamangalam South,കെടാമംഗലം സൗത്ത്
10425,North Paravur Municipality,M070600,Ernakulam,27,Kedamangalam North,കെടാമംഗലം നോർത്ത്
10426,North Paravur Municipality,M070600,Ernakulam,28,Samooham School,സമൂഹം സ്കൂൾ
10427,North Paravur Municipality,M070600,Ernakulam,29,Perumpadanna South,പെരുമ്പടന്ന സൗത്ത്
10428,North Paravur Municipality,M070600,Ernakulam,30,Perumpadanna,പെരുമ്പടന്ന
10429,Okkal Grama Panchayat,G070406,Ernakulam,1,Thannippuzha,താന്നിപ്പുഴ
10430,Okkal Grama Panchayat,G070406,Ernakulam,2,Okkal North,ഒക്കൽ നോർത്ത്
10431,Okkal Grama Panchayat,G070406,Ernakulam,3,Onampilly,ഓണമ്പിള്ളി
10432,Okkal Grama Panchayat,G070406,Ernakulam,4,Edavoor,ഇടവൂർ
10433,Okkal Grama Panchayat,G070406,Ernakulam,5,Naduppillithodu,നടുപ്പിള്ളിത്തോട്
10434,Okkal Grama Panchayat,G070406,Ernakulam,6,Koodalappad,കൂടാലപ്പാട്
10435,Okkal Grama Panchayat,G070406,Ernakulam,7,Koodalappadu East,കൂടാലപ്പാട് ഈസ്റ്റ്
10436,Okkal Grama Panchayat,G070406,Ernakulam,8,Koduvelippady,കൊടുവേലിപ്പടി
10437,Okkal Grama Panchayat,G070406,Ernakulam,9,Pullani,പുല്ലാനി
10438,Okkal Grama Panchayat,G070406,Ernakulam,10,Okkal,ഒക്കൽ
10439,Okkal Grama Panchayat,G070406,Ernakulam,11,Karikkodu,കാരിക്കോട്
10440,Okkal Grama Panchayat,G070406,Ernakulam,12,Karikode South,കാരിക്കോട് സൗത്ത്
10441,Okkal Grama Panchayat,G070406,Ernakulam,13,Kunnekkattumala,കുന്നക്കാട്ടുമല
10442,Okkal Grama Panchayat,G070406,Ernakulam,14,Vallam,വല്ലം
10443,Okkal Grama Panchayat,G070406,Ernakulam,15,Chelamattam,ചേലാമറ്റം
10444,Okkal Grama Panchayat,G070406,Ernakulam,16,Okkal Thuruthu,ഒക്കൽ തുരുത്ത്
10445,Okkal Grama Panchayat,G070406,Ernakulam,17,Perumattam,പെരുമറ്റം
